isTrueMatch,isPredictedMatch,matchConfidence,normalizedScore
false,false,0.9979770468446371,0.0020229531553629387
false,false,0.9977127723941301,0.002287227605869857
false,false,0.9998452333839402,1.5476661605984265E-4
false,false,0.9999908124884619,9.18751153811126E-6
true,false,0.8770562019377661,0.12294379806223388
false,false,0.9999975368387282,2.463161271837322E-6
false,false,0.9999479514332824,5.204856671758851E-5
false,false,0.9999964578787673,3.5421212326580687E-6
false,false,0.9999951205284332,4.879471566798799E-6
false,false,0.9999878285610626,1.2171438937391699E-5
false,false,0.9999982601653709,1.7398346291441769E-6
true,true,0.9999995425767414,0.9999995425767414
true,true,0.9999989322971297,0.9999989322971297
true,true,0.9999950048156776,0.9999950048156776
false,false,0.99999865555947,1.3444405300155893E-6
true,true,0.9999983719484532,0.9999983719484532
false,false,0.9999497493839737,5.0250616026259465E-5
false,false,0.9999914696787019,8.530321298105825E-6
false,false,0.9999925013589609,7.498641039105358E-6
false,false,0.9229697627225246,0.07703023727747538
true,true,0.9999988227683404,0.9999988227683404
true,true,0.9999997503298649,0.9999997503298649
false,false,0.9999992633069277,7.366930723229359E-7
false,true,0.8764758704129971,0.8764758704129971
false,false,0.9997186926170406,2.8130738295939484E-4
false,false,0.6768869375005692,0.32311306249943084
false,false,0.9999988227683404,1.177231659599265E-6
false,false,0.9999950436883179,4.9563116820694475E-6
false,false,0.9995335633849982,4.6643661500178624E-4
true,true,0.9999997542006405,0.9999997542006405
false,false,0.9999957440466031,4.255953396925527E-6
false,false,0.9120060776497256,0.08799392235027437
false,false,0.9999957771665551,4.222833444922358E-6
true,true,0.9999991420764619,0.9999991420764619
false,false,0.9999623635528189,3.7636447181133015E-5
false,false,0.9999981040360085,1.8959639914717386E-6
false,false,0.9999991877342825,8.12265717464733E-7
false,false,0.9995592370520849,4.407629479150632E-4
true,true,0.9999410216558702,0.9999410216558702
false,false,0.9999396231091894,6.037689081062059E-5
false,false,0.9998349314073169,1.6506859268305973E-4
true,true,0.9999996381483844,0.9999996381483844
false,false,0.9997726225800686,2.2737741993139604E-4
false,false,0.9997757094090327,2.2429059096729098E-4
true,true,0.9999988227683404,0.9999988227683404
false,false,0.9679296214649667,0.03207037853503325
false,false,0.9999962146749087,3.7853250912656122E-6
true,true,0.9999996743687809,0.9999996743687809
true,true,0.999998300468528,0.999998300468528
false,false,0.9999869928715339,1.3007128466080431E-5
true,true,0.9999991285661438,0.9999991285661438
true,true,0.9999994956525919,0.9999994956525919
true,true,0.9997458530536389,0.9997458530536389
false,false,0.9790958059461827,0.02090419405381727
false,false,0.9999977040808559,2.2959191441351834E-6
false,false,0.9999701103604235,2.988963957650803E-5
false,false,0.7521946477470195,0.2478053522529805
false,false,0.9999973262642974,2.6737357026185293E-6
true,true,0.9999914027751383,0.9999914027751383
true,true,0.9999919236504544,0.9999919236504544
false,false,0.999998850038851,1.149961148971812E-6
false,false,0.999995891069815,4.108930184987258E-6
false,false,0.9518632288833652,0.048136771116634836
false,false,0.9999872444489624,1.2755551037635371E-5
false,false,0.999998300468528,1.6995314719991939E-6
true,true,0.9999992633069277,0.9999992633069277
false,false,0.9999943837667905,5.616233209493338E-6
true,true,0.9999997434087559,0.9999997434087559
true,true,0.9998162154299904,0.9998162154299904
false,false,0.9998088956841221,1.911043158778769E-4
true,true,0.9999996025837622,0.9999996025837622
true,true,0.9999996520106978,0.9999996520106978
false,false,0.9986697984900883,0.0013302015099116993
false,false,0.9976858736703107,0.0023141263296893033
true,true,0.9999993292332798,0.9999993292332798
false,false,0.9998384394113348,1.615605886652327E-4
false,false,0.999961168890131,3.883110986901972E-5
false,false,0.9978718899692813,0.0021281100307186662
true,true,0.9999996353103481,0.9999996353103481
false,false,0.9999985744301441,1.4255698559395569E-6
false,false,0.9999445947751211,5.540522487890165E-5
true,true,0.9999993574448215,0.9999993574448215
true,true,0.9999725716574267,0.9999725716574267
true,true,0.9999996892805155,0.9999996892805155
true,true,0.9999995769526275,0.9999995769526275
true,true,0.9999995915669827,0.9999995915669827
false,false,0.9999886105593374,1.1389440662590289E-5
false,false,0.9999984404220366,1.559577963439196E-6
false,false,0.9999706884614402,2.931153855978419E-5
false,false,0.9999968372405343,3.162759465658027E-6
false,false,0.9999762626603652,2.3737339634788412E-5
false,false,0.9996928572132137,3.0714278678634077E-4
false,false,0.9999968862744222,3.113725577819082E-6
false,false,0.9998889555293761,1.110444706239333E-4
true,true,0.9999990795824586,0.9999990795824586
true,true,0.9999972088735302,0.9999972088735302
false,false,0.9997851407471985,2.1485925280151363E-4
false,false,0.9999846738927299,1.5326107270063893E-5
false,false,0.9999863686549142,1.3631345085807212E-5
true,true,0.999999730042223,0.999999730042223
true,true,0.9999961700548653,0.9999961700548653
true,true,0.9999995883636043,0.9999995883636043
false,false,0.9982143256456999,0.0017856743543001041
false,false,0.9996423317249932,3.576682750068283E-4
false,false,0.9999988227683404,1.177231659599265E-6
false,false,0.999997933895931,2.0661040690539423E-6
true,true,0.9999972735297298,0.9999972735297298
false,false,0.999994598920144,5.401079856026669E-6
true,true,0.9999996964783228,0.9999996964783228
true,true,0.9999995883636043,0.9999995883636043
true,true,0.9999988273579269,0.9999988273579269
false,false,0.9999966332607606,3.3667392393965656E-6
false,false,0.999786812438709,2.1318756129096172E-4
false,false,0.9993397724902205,6.602275097794541E-4
false,false,0.9999946409514561,5.359048543929212E-6
true,true,0.999999691698553,0.999999691698553
false,false,0.7467858647790425,0.2532141352209575
false,false,0.9999955223433953,4.477656604717772E-6
false,false,0.7028360919029798,0.2971639080970202
false,false,0.9999991813636087,8.186363913420536E-7
true,true,0.9999995054075492,0.9999995054075492
false,false,0.9999926463947411,7.353605258941798E-6
false,false,0.9999629470302283,3.705296977174477E-5
true,true,0.9999968862744222,0.9999968862744222
true,true,0.9993306900381931,0.9993306900381931
false,false,0.9342753327035106,0.0657246672964894
