dataset,id1,id2,label,vmScore,nmScore
politics,infobox election||16008966||249565315-0||map_caption,infobox election||21353087||267852223-0||map_caption,false,0.14026273811772116,0.07177895064057885
politics,infobox election||34318071||470284992-0||image1_🔗_extractedLink0,infobox election||34348642||475285446-0||image1_🔗_extractedLink0,true,0.1815537599322052,0.0945916948420573
politics,infobox election||7900630||416402413-0||posttitle,infobox election||7900673||416403037-0||posttitle,true,0.12225074740997816,0.21517912381430265
politics,infobox election||7893186||418839160-0||title,infobox election||7900630||416402413-0||title,true,0.12225074740997816,0.12225074740997816
politics,infobox officeholder||23580040||301683245-0||honorific-prefix,infobox officeholder||23580281||301687488-0||honorific-prefix,false,0.149131075790636,0.0
politics,infobox election||498700||207052870-0||before_election,infobox election||498700||207052870-0||leader1,true,0.43067655807339306,1.7144006195501817
politics,infobox election||16008966||249565315-0||map_caption,infobox election||2966469||222612690-0||map_caption,false,0.14026273811772116,0.07177895064057885
politics,infobox election||34348642||475285446-0||image1,infobox election||34358482||527142235-0||image1,true,0.0,0.0
politics,infobox election||21867349||275716280-0||map_caption,infobox election||24765242||321078790-0||map_caption,false,0.13264999661648244,0.0
politics,infobox election||15032367||342544218-0||map_caption,infobox election||7854845||268965048-0||map_caption,false,0.49815826068392605,0.10758956190715133
politics,infobox election||34348528||475285153-0||home_state4,infobox election||34451445||475284926-0||home_state4,false,0.21291583287104604,0.0
politics,infobox officeholder||23580407||301689828-0||honorific-prefix,infobox officeholder||23580408||301689888-0||honorific-prefix,false,0.149131075790636,0.0
politics,infobox officeholder||14653348||426712228-0||nationality,infobox politician||731025||113204215-0||nationality,false,0.16000325011364872,0.21517912381430265
politics,infobox election||34317824||501967020-0||image1_🔗_extractedLink0,infobox election||34381873||471403825-0||image2_🔗_extractedLink0,true,0.0,0.0
politics,infobox monarch||368637||195479894-0||religion_🔗_extractedLink0,infobox officeholder||29410367||393808791-0||religion_🔗_extractedLink0,false,0.1711470817730521,0.07172637460476755
politics,infobox election||21147139||264888265-0||map_caption,infobox election||5915340||241909956-0||map_caption,false,0.14026273811772116,0.0
politics,infobox election||43575225||621431721-0||seats_needed6,infobox election||43575225||621431721-0||seats_needed7,true,0.24465054211822598,1.20434805643018
politics,infobox officeholder||23580678||301693722-0||honorific-prefix,infobox officeholder||23580812||301695719-0||honorific-prefix,false,0.149131075790636,0.0
politics,infobox election||34348512||475284682-0||image1_🔗_extractedLink0,infobox election||34358373||471039864-0||image1_🔗_extractedLink0,true,0.1815537599322052,0.10090926224398455
politics,infobox election||1424950||239899943-0||image1,infobox election||3388847||239898509-0||image1,false,0.675327100191619,0.0
politics,infobox election||22082604||278840399-0||map_caption,infobox election||2260080||253430370-0||map_caption,false,0.14026273811772116,0.0
politics,infobox election||19753435||342537697-0||map_caption,infobox election||20383181||330778362-0||map_caption,false,0.13264999661648244,0.1434527492095351
politics,infobox election||22194076||280482234-0||image2_🔗_extractedLink0,infobox election||22195900||280495667-0||image2_🔗_extractedLink0,true,0.49297022608886243,0.7837763601589263
politics,infobox election||34318071||470284992-0||image1_🔗_extractedLink0,infobox election||34348512||475284682-0||image1_🔗_extractedLink0,true,0.1815537599322052,0.0
politics,infobox election||400176||333095438-0||seats_for_election,infobox election||401217||333100989-0||seats_for_election,true,0.24465054211822598,0.0
politics,infobox election||22473232||284726141-0||map_caption,infobox election||2846369||302526243-0||map_caption,false,0.13264999661648244,0.0
politics,infobox officeholder||3575816||377227149-0||primeminister1,infobox politician||11095844||224522032-0||primeminister1,false,0.2948330120485137,0.0
