dataset,id1,id2,label,vmScore,nmScore
military,infobox military unit||42262500||600540594-0||branch,infobox military unit||43087638||613421322-0||branch,true,0.130000302077595,0.0
military,infobox military person||27921873||371441519-0||branch,infobox military person||28252750||377062363-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26771345||353092473-0||branch,infobox military person||29298814||392155386-0||branch,true,0.21922343228619462,0.0
military,infobox military person||36697173||506940982-0||branch,infobox military person||37239741||516243770-0||branch,true,0.21922343228619462,0.0
military,infobox military person||29382498||393328814-0||branch,infobox military person||34241110||468851726-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26582448||350292831-0||branch,infobox military person||3907572||158711459-0||branch,false,0.21922343228619462,0.0
military,infobox military person||28099779||374576358-0||branch,infobox military person||28281816||377549566-0||branch,true,0.21922343228619462,0.0
military,infobox military person||28109066||374724253-0||branch,infobox military person||28205452||376315772-0||branch,true,0.22071010064321342,0.0
military,infobox military person||27980392||372475807-0||branch,infobox military person||28182352||375939917-0||branch,false,0.16056254730446207,0.0
military,infobox military person||28192964||376108900-0||branch,infobox military person||36826961||509150353-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26879580||354763495-0||branch,infobox military person||4129310||150384574-0||branch,false,0.16549372690436676,0.0
military,infobox military person||28133612||375116102-0||branch,infobox military person||28334461||378403884-0||branch,true,0.21922343228619462,0.0
military,infobox military person||1960117||93439524-0||rank_🔗_extractedLink0,infobox military person||6023133||93435682-0||rank_🔗_extractedLink0,true,0.27924865256515086,0.1442847926987864
military,infobox military person||26817162||353812546-0||branch,infobox military person||26839764||354168871-0||branch,true,0.21922343228619462,0.0
military,infobox military person||22242105||281151784-0||branch,infobox military person||29298552||392150793-0||branch,false,0.21922343228619462,0.0
military,infobox military person||19091699||236518405-0||rank_🔗_extractedLink0,infobox military person||3843493||261958736-0||rank_🔗_extractedLink0,true,0.13298789483650253,0.06828776100641235
military,infobox military person||26581872||350284655-0||branch,infobox military person||31835819||430071686-0||branch,true,0.1670276451421375,0.0
military,infobox military person||26817162||353812546-0||branch,infobox military person||26826268||353957294-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26346137||346460479-0||branch,infobox military person||32195913||436056928-0||branch,false,0.21922343228619462,0.0
military,infobox military person||25086345||342172448-0||branch,infobox military person||29176631||390515804-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26479947||348683106-0||branch,infobox military person||27615411||366284275-0||branch,false,0.22071010064321342,0.0
military,infobox military person||10328038||160896646-0||branch_🔗_extractedLink0,infobox military person||8620365||411622475-0||branch_🔗_extractedLink0,false,0.22595975138586769,0.16400705854734796
military,infobox military person||28278251||377479499-0||branch,infobox military person||36931851||510999129-0||branch,true,0.22071010064321342,0.0
military,infobox military person||4164310||51933744-0||allegiance,infobox military person||736835||136560402-0||allegiance,false,0.14842784555232857,0.0
military,infobox military person||26545486||349723586-0||branch,infobox military person||26930576||355594065-0||branch,false,0.21922343228619462,0.0
military,infobox military person||16350499||198848959-0||battles,infobox military person||301829||157564321-0||battles,false,0.16182946344968224,0.0
military,infobox military person||20042203||260181307-0||branch,infobox military person||28205452||376315772-0||branch,true,0.22071010064321342,0.0
military,infobox military person||16370070||199082261-0||branch,infobox military person||4130089||156270660-0||branch,false,0.16549372690436676,0.0
military,infobox military person||28060764||373892052-0||branch,infobox military person||33874086||462601137-0||branch,false,0.1670276451421375,0.0
military,infobox military person||4712619||260100495-0||rank_🔗_extractedLink0,infobox military person||690466||256905050-0||rank_🔗_extractedLink0,false,0.13298789483650253,0.06828776100641235
military,infobox military person||26928560||355556422-0||branch,infobox military person||27310256||361357979-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26464580||348430286-0||branch,infobox military person||27306572||361304465-0||branch,false,0.21922343228619462,0.0
military,infobox military person||5686621||60258193-0||awards,infobox military person||5801416||61733404-0||awards,false,0.16832370231234697,0.0
military,infobox military person||2326488||313070785-0||branch,infobox military person||39503024||557066825-0||branch,false,0.15518332038550608,0.0
military,infobox military person||13097573||159480295-0||branch_🔗_extractedLink0,infobox military person||8837||152097606-0||branch_🔗_extractedLink0,false,0.20878728575406408,0.19864049539332662
military,infobox military person||27295673||361139821-0||branch,infobox military person||29158377||390176512-0||branch,true,0.21922343228619462,0.0
military,infobox military person||27145306||358949872-0||branch,infobox military person||33877231||462650864-0||branch,false,0.1670276451421375,0.0
military,infobox military person||27982355||372511138-0||branch,infobox military person||30443251||407516460-0||branch,true,0.21922343228619462,0.0
military,infobox military person||27038808||357266123-0||branch,infobox military person||33907769||463175323-0||branch,true,0.22071010064321342,0.0
military,infobox military person||28290741||377712648-0||branch,infobox military person||32368260||438769109-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26887924||354875995-0||branch,infobox military person||36826676||509145592-0||branch,false,0.21922343228619462,0.0
military,infobox military person||31822331||429831859-0||branch,infobox military person||36922445||510847155-0||branch,false,0.1670276451421375,0.0
military,infobox military person||27145306||358949872-0||branch,infobox military person||36826298||509138088-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26543908||349699623-0||branch,infobox military person||29141855||389894027-0||branch,true,0.16056254730446207,0.0
military,infobox military person||15399256||441382126-0||rank_🔗_extractedLink2,infobox military person||2195549||144918608-0||rank_🔗_extractedLink2,false,0.16723223810863758,0.0
military,infobox military person||2949502||275481055-0||branch,infobox military person||3433171||256127156-0||branch,true,0.16400705854734796,0.0
military,infobox military person||28075495||374158144-0||branch,infobox military person||32459590||440231794-0||branch,false,0.1670276451421375,0.1460440455722673
military,infobox military person||26775582||353162384-0||branch,infobox military person||36922445||510847155-0||branch,false,0.21922343228619462,0.0
military,infobox military person||17653119||215487880-0||branch_🔗_extractedLink0,infobox military person||25086345||342172448-0||branch_🔗_extractedLink0,false,0.30376426631940556,0.13927752948720412
military,infobox military person||25076960||325778015-0||branch,infobox military person||27615411||366284275-0||branch,false,0.16056254730446207,0.0
military,infobox military person||26781623||353261599-0||branch,infobox military person||33889102||462823568-0||branch,false,0.1670276451421375,0.0
military,infobox military person||27025918||357102025-0||branch,infobox military person||28076460||374174691-0||branch,false,0.22071010064321342,0.1460440455722673
military,infobox military person||26779720||353235305-0||branch,infobox military person||37420858||519404663-0||branch,true,0.21922343228619462,0.0
military,infobox military person||27966794||372240082-0||branch,infobox military person||28260325||377184476-0||branch,true,0.21922343228619462,0.0
military,infobox military conflict||562495||104005418-0||commander1_🔗_extractedLink0,infobox military conflict||562495||104005418-0||commander1_🔗_extractedLink2,false,0.5137760492173442,2.6003017544829383
military,infobox military person||28321794||378192299-0||branch,infobox military person||36514134||503673604-0||branch,true,0.21922343228619462,0.0
military,infobox military person||28040830||373560037-0||branch,infobox military person||37422733||519440005-0||branch,false,0.1670276451421375,0.0
military,infobox military person||13437267||358908743-0||branch,infobox military person||38034313||529917689-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26502850||349044927-0||branch,infobox military person||26616884||350814755-0||branch,false,0.21922343228619462,0.0
military,infobox military person||27309956||361353240-0||branch,infobox military person||32459590||440231794-0||branch,false,0.1670276451421375,0.0
military,infobox military person||27967908||372261297-0||branch,infobox military person||33889566||462827180-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26661482||351468714-0||branch,infobox military person||29327162||392513591-0||branch,true,0.16056254730446207,0.0
military,infobox military person||26817162||353812546-0||branch,infobox military person||29144389||389938716-0||branch,false,0.21922343228619462,0.0
military,infobox military person||28263719||377238038-0||branch,infobox military person||28847556||385215871-0||branch,false,0.18818812831482398,0.0
military,infobox military person||20595229||256624238-0||allegiance,infobox military person||21003943||262730755-0||allegiance,true,0.14760776778387796,0.0
military,infobox military person||27145306||358949872-0||branch,infobox military person||37898333||527550155-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26880427||354778919-0||branch_🔗_extractedLink0,infobox military person||28247837||376984549-0||branch_🔗_extractedLink0,false,0.224034729455896,0.16549372690436676
military,infobox military person||13368484||160683402-0||branch,infobox military person||29298814||392155386-0||branch,true,0.21922343228619462,0.0
military,infobox military person||22792120||289752692-0||branch,infobox military person||26590731||350416107-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26860315||354467516-0||branch_🔗_extractedLink0,infobox military person||26868042||354590925-0||branch_🔗_extractedLink0,false,0.224034729455896,0.16549372690436676
military,infobox military person||22242105||281151784-0||branch,infobox military person||28133420||375112108-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26858750||354440024-0||branch,infobox military person||36514134||503673604-0||branch,false,0.21922343228619462,0.0
military,infobox military person||3682620||253525619-0||rank_🔗_extractedLink0,infobox military person||8336931||258040879-0||rank_🔗_extractedLink0,true,0.13766961018862034,0.19858368621787542
military,infobox military person||27296375||361153914-0||branch,infobox military person||29145882||389956021-0||branch,true,0.21922343228619462,0.0
military,infobox military person||28829197||384916179-0||branch,infobox military person||34292624||469813552-0||branch,false,0.16549372690436676,0.0
military,infobox military person||26817162||353812546-0||branch,infobox military person||27295673||361139821-0||branch,true,0.21922343228619462,0.0
military,infobox military unit||1681991||524471593-0||branch,infobox military unit||43085939||613393912-0||branch,true,0.130000302077595,0.0
military,infobox military person||27306572||361304465-0||branch,infobox military person||28135037||375142659-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26779720||353235305-0||branch,infobox military person||29298552||392150793-0||branch,false,0.21922343228619462,0.0
military,infobox military person||16135846||206212313-0||branch,infobox military person||36514134||503673604-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26842925||354212767-0||branch,infobox military person||27860546||370299382-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26565509||350043063-0||branch,infobox military person||26919907||355408954-0||branch,false,0.22071010064321342,0.0
military,infobox military person||26843398||354218260-0||branch,infobox military person||29328646||392535339-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26593548||350463924-0||branch,infobox military person||26780526||353249678-0||branch,false,0.21922343228619462,0.0
military,infobox military conflict||46230181||653569370-0||partof_🔗_extractedLink0,infobox military conflict||46315216||654940865-0||partof_🔗_extractedLink0,false,0.4218343622537839,0.0
military,infobox military person||34241110||468851726-0||branch,infobox military person||37397970||518964774-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26691769||351904740-0||branch,infobox military person||27258516||360562061-0||branch,true,0.21922343228619462,0.0
military,infobox military unit||30382207||406826697-0||image,infobox military unit||36169130||498045834-0||image,false,0.18158874989873744,0.0
military,infobox military person||26843398||354218260-0||branch,infobox military person||29158377||390176512-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26778260||353211622-0||branch,infobox military person||28205691||376320103-0||branch,false,0.21922343228619462,0.0
military,infobox military person||16554996||200663480-0||rank_🔗_extractedLink1,infobox military person||8164894||90697902-0||rank_🔗_extractedLink0,false,0.14932208382736364,0.0
military,infobox military person||26771345||353092473-0||branch,infobox military person||27982355||372511138-0||branch,true,0.21922343228619462,0.0
military,infobox military person||29306149||392252539-0||branch,infobox military person||37422733||519440005-0||branch,false,0.1670276451421375,0.0
military,infobox military person||20356949||329458270-0||allegiance,infobox military person||26771995||353099242-0||allegiance,false,0.15773368223766682,0.055216373738846664
military,infobox military person||26487104||348783985-0||branch,infobox military person||26619746||350867521-0||branch,false,0.16056254730446207,0.0
military,infobox military person||17088848||374945419-0||branch,infobox military person||26881442||354788561-0||branch,false,0.16549372690436676,0.0
military,infobox military person||28187905||376022880-0||branch,infobox military person||36855665||509670915-0||branch,true,0.1670276451421375,0.0
military,infobox military person||26942154||355778093-0||branch,infobox military person||37898333||527550155-0||branch,true,0.1670276451421375,0.0
military,infobox military person||14481259||174565440-0||branch,infobox military person||31736820||428468779-0||branch,false,0.22071010064321342,0.0
military,infobox military person||26545154||349718646-0||branch,infobox military person||26557004||349903351-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26508701||349132623-0||branch,infobox military person||28133420||375112108-0||branch,false,0.21922343228619462,0.0
military,infobox military person||1453487||162488844-0||battles,infobox military person||26357946||346655468-0||battles,false,0.16182946344968224,0.12010604644175774
military,infobox military person||28205973||376325141-0||branch,infobox military person||30656265||410399618-0||branch,true,0.22071010064321342,0.0
military,infobox military person||17255555||210051062-0||branch,infobox military person||3866017||173861217-0||branch,false,0.16549372690436676,0.0
military,infobox military person||26942154||355778093-0||branch,infobox military person||36826298||509138088-0||branch,true,0.21922343228619462,0.0
military,infobox military unit||22532396||285616367-0||branch,infobox military unit||22533349||285631762-0||branch,true,0.23144198754782805,0.19048361152644144
military,infobox military person||32195913||436056928-0||branch,infobox military person||34283782||469636794-0||branch,false,0.21922343228619462,0.0
military,infobox military person||27144836||358942199-0||branch,infobox military person||37239741||516243770-0||branch,true,0.21922343228619462,0.0
military,infobox military person||22226695||280935179-0||branch,infobox military person||26941846||355771484-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26581872||350284655-0||branch,infobox military person||26853600||354351145-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26582448||350292831-0||branch,infobox military person||36514134||503673604-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26991110||356647208-0||branch,infobox military person||26991796||356659379-0||branch,true,0.22071010064321342,0.3018392443894339
military,infobox military person||26778956||353222912-0||branch,infobox military person||37899929||527579092-0||branch,true,0.1670276451421375,0.0
military,infobox military person||27583991||365734944-0||branch,infobox military person||34303047||470012593-0||branch,false,0.1670276451421375,0.0
military,infobox military unit||1392336||585659528-0||branch,infobox military unit||3656207||545653595-0||branch,true,0.130000302077595,0.0
military,infobox military person||28217824||376516758-0||branch,infobox military person||33874086||462601137-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26461919||348385417-0||branch,infobox military person||26928305||355552035-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26779720||353235305-0||branch,infobox military person||34303047||470012593-0||branch,false,0.1670276451421375,0.0
military,infobox military person||27182447||359578472-0||branch,infobox military person||27307408||361317238-0||branch,false,0.21922343228619462,0.0
military,infobox military person||21832218||275253597-0||branch_🔗_extractedLink0,infobox military person||26854972||354374103-0||branch_🔗_extractedLink0,true,0.21912023342719164,0.0
military,infobox military person||28192964||376108900-0||branch,infobox military person||36819388||508996591-0||branch,false,0.21922343228619462,0.0
military,infobox military person||28195443||376154820-0||branch,infobox military person||29298552||392150793-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26619746||350867521-0||branch,infobox military person||36931851||510999129-0||branch,false,0.16056254730446207,0.0
military,infobox military person||28183903||375960664-0||branch,infobox military person||29364249||393051473-0||branch,false,0.22071010064321342,0.0
military,infobox military person||14104521||169853474-0||branch,infobox military person||34292624||469813552-0||branch,true,0.16549372690436676,0.0
military,infobox military person||1223191||487510259-0||allegiance,infobox military person||1224001||487536280-0||allegiance,true,0.20912050471746269,0.43067655807339306
military,infobox military person||26853600||354351145-0||branch,infobox military person||34280142||469568360-0||branch,true,0.21922343228619462,0.0
military,infobox military person||27047917||357424030-0||branch,infobox military person||37415899||519301228-0||branch,true,0.16056254730446207,0.0
military,infobox military conflict||43517689||620561204-0||commander2_🔗_extractedLink2,infobox military conflict||43975642||627489781-0||commander2_🔗_extractedLink2,false,0.47890818177148,0.19195872000656014
military,infobox military unit||12461285||147235351-0||decorations_🔗_extractedLink0,infobox military unit||15044967||182135205-0||decorations_🔗_extractedLink0,false,0.2519272008011317,0.1572932473495469
military,infobox military person||26775751||353165499-0||branch,infobox military person||28823696||384829507-0||branch,false,0.21922343228619462,0.0
military,infobox military person||16135846||206212313-0||branch,infobox military person||28205691||376320103-0||branch,true,0.21922343228619462,0.0
military,infobox military unit||42638816||606659016-0||branch,infobox military unit||43085939||613393912-0||branch,true,0.130000302077595,0.0
military,infobox military person||26618346||350842230-0||branch,infobox military person||26893345||354966737-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26478682||348662431-0||branch,infobox military person||26840861||354188790-0||branch,false,0.21922343228619462,0.0
military,infobox military person||26829291||354013768-0||branch,infobox military person||28228677||376691356-0||branch,false,0.21922343228619462,0.0
military,infobox military unit||24964369||323962215-0||image,infobox military unit||27249528||360419770-0||image,true,0.10634890155333472,0.0
military,infobox military person||26801491||353589422-0||branch,infobox military person||27134739||358760133-0||branch,false,0.16549372690436676,0.0
military,infobox military person||26978999||356431785-0||branch,infobox military person||27145306||358949872-0||branch,false,0.21922343228619462,0.0
military,infobox military person||27048398||357433284-0||branch,infobox military person||37051794||513403838-0||branch,true,0.21922343228619462,0.0
military,infobox military person||28247337||376975102-0||branch,infobox military person||37414786||519283849-0||branch,false,0.1670276451421375,0.0
military,infobox military person||16273943||197973376-0||branch,infobox military person||32351124||438496025-0||branch,false,0.16549372690436676,0.0
military,infobox military person||21873141||275817961-0||allegiance,infobox military person||22293220||281962988-0||allegiance,false,0.1460440455722673,0.0
military,infobox military person||37244332||516324198-0||branch,infobox military person||37692027||523932433-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26825635||353944753-0||branch,infobox military person||27020214||357038486-0||branch,false,0.21922343228619462,0.0
military,infobox military person||14104521||169853474-0||branch,infobox military person||14496019||174797591-0||branch,true,0.16549372690436676,0.09051571328907487
military,infobox military person||29269407||391768791-0||branch,infobox military person||34270070||469391012-0||branch,false,0.16549372690436676,0.0
military,infobox military person||26908143||355200873-0||branch,infobox military person||27306965||361311123-0||branch,true,0.21922343228619462,0.0
military,infobox military person||36514134||503673604-0||branch,infobox military person||37065228||513602082-0||branch,true,0.1670276451421375,0.0
military,infobox military person||20042203||260181307-0||branch,infobox military person||29293417||392075584-0||branch,true,0.22071010064321342,0.0
military,infobox military person||32152122||435311476-0||branch,infobox military person||36697173||506940982-0||branch,true,0.21922343228619462,0.0
military,infobox military person||28281816||377549566-0||branch,infobox military person||36828176||509173870-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26854266||354361117-0||branch,infobox military person||33873487||462592556-0||branch,false,0.1670276451421375,0.0
military,infobox military person||26771345||353092473-0||branch,infobox military person||36922982||510856457-0||branch,true,0.21922343228619462,0.0
military,infobox military person||27227994||360144506-0||branch,infobox military person||37420858||519404663-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26309337||345880680-0||branch,infobox military person||26493958||348873684-0||branch,true,0.22071010064321342,0.0
military,infobox military person||20042203||260181307-0||branch,infobox military person||22258759||281370013-0||branch,true,0.22071010064321342,0.0
military,infobox military person||28149155||375391223-0||branch,infobox military person||28233085||376764616-0||branch,true,0.21922343228619462,0.0
military,infobox military person||2053207||214005373-0||branch,infobox military person||8646123||142765456-0||branch,false,0.245935672508185,0.0
military,infobox military person||22226695||280935179-0||branch,infobox military person||26778678||353218071-0||branch,false,0.21922343228619462,0.0
military,infobox military person||14203782||262656585-0||allegiance,infobox military person||24142598||310542265-0||allegiance,false,0.13401722524218207,0.0
military,infobox military person||26508485||349129013-0||branch,infobox military person||31835271||430062635-0||branch,false,0.22071010064321342,0.0
military,infobox military person||26958849||356060631-0||branch,infobox military person||34081672||466234948-0||branch,true,0.1670276451421375,0.0
military,infobox military person||26825183||353936043-0||allegiance,infobox military person||26842925||354212767-0||allegiance,false,0.1460440455722673,0.21922343228619462
military,infobox military person||26840861||354188790-0||branch,infobox military person||26922163||355450807-0||branch,true,0.21922343228619462,0.0
military,infobox military person||28183229||375952357-0||branch,infobox military person||37415899||519301228-0||branch,false,0.22071010064321342,0.0
military,infobox military unit||16790790||282528738-0||country,infobox military unit||22451002||284377389-0||country,true,0.19048361152644144,0.23144198754782805
military,infobox military person||24959535||323886518-0||branch,infobox military person||28321794||378192299-0||branch,true,0.21922343228619462,0.0
military,infobox military person||26778956||353222912-0||branch,infobox military person||28281816||377549566-0||branch,false,0.21922343228619462,0.0
